num_critic_for_reviews,duration,director_likes,actor3_likes,actor2_likes,actor1_likes,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,title_year,imdb_score,movie_facebook_likes,gross,class
265,116,4722,2668004,10232142,58160350,189806,20233,316,100000000,2010,6.7,16000,119219978,B
66,82,706,2463,5847,5380,23943,2251,118,30000000,2001,6,425,80920948,B
153,102,202,5497,5448,46420,113918,4065,165,12000000,2008,6.6,0,38087366,B
104,112,198,3730,2948,6741,18442,2417,59,13000000,2007,6.8,689,3169424,A
113,98,181149,22906,5400,181150,11816,2530,35,65000,2010,6.3,0,389804,A
180,101,138,1102,9275,3129431,70205,23328,450,30000000,2005,5.9,0,51097664,B
126,100,15354,165,907,14074,68222,2186,545,1500000,2003,6.8,0,4599680,A
18,104,221,1946,5019,8450,2253,4221,111,22000000,2001,4.1,158,5974653,A
172,103,431,460,372078,380,66593,692,153,110000000,2011,5.5,31000,142614158,B
142,87,17172,777,8413,1007,62038,760,281,9000000,1988,6.5,0,33244684,B
27,225,1813,0,1836,5859,6484,1934,100,20000000,1965,6.6,1000,8000000,A
293,124,5082,706554,2890830,546792,184637,52547,498,68000000,2010,4.9,29000,300523113,B
63,102,6924,5422,65855,850943,49349,15308,165,25000000,1986,6.9,0,38747385,B
152,82,53,2152,12282,5767,42761,3313,366,27000000,1999,5.6,2000,31768374,B
40,101,869,748,109452,64219,14226,14008,60,40000000,1995,5.9,555,14942422,A
263,79,429,386,419,5860,111117,1594,245,30000000,2009,7.1,13000,31743332,B
252,93,4061,197,238641,55121727,117999,27834,181,40000000,2011,6.6,16000,29113588,A
41,107,41,3093,1655,255,4478,2020,23,,2013,5.6,825,4556,A
175,103,8748,215,21499,20248,73640,3516,441,8000000,1999,7.3,0,14879556,A
128,101,46,3524,8355,16596,54421,4298,101,40000000,2008,5.8,3000,46012734,B
238,96,498657,1294,288660,97403,61787,4590,203,2500000,2010,6.8,19000,322157,A
58,95,325,6885015,798129,4992,23671,1792,247,8000000,2004,3.5,0,40066497,B
471,117,64,8065,958156,5225822,326494,17738,340,5000000,2013,8,65000,27296514,A
156,139,529,448,3938,1731,224671,1474,470,50000000,1997,7.7,11000,147637474,B
242,112,8978,267,634,8176,254404,1171,840,13000000,1999,7.8,0,22858926,A
255,85,1234,2523,950,10232148,106790,9271,177,95000000,2012,6.2,18000,86897182,B
178,81,178,3447,1218,655932,45729,14619,176,47000000,2010,4.7,0,10539414,A
39,100,2969,28631,3045655,2496,4682,2428,206,7500000,1999,3.5,129,12610552,A
65,96,4582,408,3355,4607,15315,4883,117,5250000,2007,5,915,766487,A
203,103,232,11303,449,169,48675,259,214,5000000,2015,6.8,16000,27285953,A
298,125,2613,3920,55217,368698,92461,1300,347,40000000,2013,5.9,43000,26616999,A
10,92,16342540,218,0,233,1153,2,15,19000000,1993,5.7,238,2119994,A
234,115,642335,3045657,5083,463101,661017,12906,771,18000000,1981,8.5,16000,242374454,B
85,134,1691877,20616,20616,25,21606,4,117,28000000,1997,7,0,5532301,A
183,106,939,22171,5259,381558,102167,8315,483,52000000,2006,5.8,0,118683135,B
242,103,68736,10610,174,149607,222018,1212,869,15000000,1996,7.2,11000,103001286,B
171,90,369,6,151821,10706,21618,973,62,125000,2011,6.7,3000,1573712,A
70,92,158,2575922,1127,9994134,9418,38450,53,90000000,2015,5,0,85884815,B
185,130,24015,12106,174571,463101,98403,12890,683,100000000,2000,6.6,0,155370362,B
224,98,3977,311,248456,2148775,164608,10938,383,32000000,2007,6.4,10000,35063732,B
70,100,9145,324,203,15094,18693,582,187,25000000,1999,6.4,0,10114315,A
94,121,5858,2526,548,8253,60508,1531,285,65000000,1996,6.7,4000,33328051,B
327,85,1091,1,3864,751,53919,687,168,900000,2013,7.5,17000,16097842,A
152,89,8421,461907,51196258,62725,56501,26839,97,80000000,2015,6.7,16000,169692572,B
222,150,35232,36007,11932,1313871,70771,27829,671,30000000,2005,6.7,0,12712093,A
113,129,398,1894,3012408,10466,23480,952,83,17000000,2015,7.4,21000,44469602,B
158,99,12271,1106,1146453,10334,18561,2158,119,7000000,2008,6.8,0,2344847,A
174,97,2755409,3546,12944,7158,114797,2990,472,5000000,2006,7.4,0,24138847,A
323,104,9279,6984147,10334,75501642,530870,13076,1413,150000000,2007,7.2,11000,256386216,B
397,99,46944,25715,15741,2384,158354,5642,691,30000000,2009,6.6,11000,42057340,B
109,110,6896,7871560,34082659,43068,19440,3376,56,11000000,2008,7.3,0,37766350,B
179,102,841,514556,51196236,62725,181443,28497,311,80000000,2010,6,12000,162001186,B
215,118,207,706585,4539,1096033,150764,5637,318,80000000,2008,6.6,0,101111837,B
270,108,17526,717,163,1890,78256,2351,492,30000000,2008,5.9,0,20981633,A
208,109,89,70601,3972891,145424,286178,23923,631,35000000,2006,6.8,0,124732962,B
69,136,49260,11576,24079,303181,78392,41059,196,16500000,1995,7.7,0,42700000,B
107,105,213,271,1747,645,34592,1265,191,57000000,2001,6.2,0,16991902,A
66,98,13,2245,1405,9065,13190,3827,114,10500000,1988,4.5,616,14114488,A
120,98,174,26209,866,10590,25883,4879,262,30000000,2005,5.9,0,43894863,B
417,111,6970,32,1597,544,159198,257,438,30000000,2011,6.8,38000,40247512,B
161,126,28326,13917,24445,6746,604904,63710,682,10000000,1997,8.3,31000,138339411,B
148,101,229,9990,8611,2772,140740,1026,151,35000000,2008,6.1,0,80276912,B
276,104,11908,439,4608,314353,139423,22194,698,80000000,2008,5.5,0,79363785,B
156,133,5387,14822692,6148,261197,91860,5405,524,45000000,2007,7.4,14000,24343673,A
175,95,550,25995,8397,15116,81334,2787,291,,2007,6.5,0,50562555,B
393,105,1822,29758,39965,884,128629,8281,348,69000000,2012,5.9,98000,37516013,B
59,125,4211,1789,581,12975,43559,1439,137,70000000,1994,6.2,0,65012000,B
123,109,266,2,5724,13118,25558,1297,221,30000000,2001,6.1,0,10965209,A
98,117,2593,372,19131,36968559,35834,3969,284,40000000,2005,5,0,30981850,B
1,34,224,396,2305,17351,97,1967,2,34000,1990,7.1,16,333658,A
142,95,279,8177,12072,1732,82819,2876,263,58000000,2005,6.7,0,48291624,B
85,81,120,77,32882,7608,8860,2268,45,37000000,2008,4.5,279,30105968,B
265,102,11601,4977,3906,13773,104066,2488,207,68000000,2012,5.7,15000,34350553,B
177,92,6273686,2255,2781,1189776,28041,17860,111,35000000,2016,6,0,55291815,B
174,84,2593,12448,4653,18783,46239,8018,137,55000000,2011,6,0,21283440,A
76,89,391903,6737,364504,603446,15866,4311,83,27000000,2011,3.6,0,38536376,B
132,101,497326,40627,413593,9994134,51326,36892,116,8500000,2015,6.5,8000,34017854,B
279,135,339683,117,17556,45723325,101221,24468,415,90000000,2006,7.1,0,33574332,B
166,97,166,2702,744,4142,29488,467,326,1800000,1984,5.9,0,32600000,B
267,106,9615,280,25438,4065913,149998,19906,285,100000000,2009,6.4,0,65452312,B
285,103,259,1394,67,1707,92364,6807,244,9000000,2014,6.5,15000,71519230,B
180,99,169982,187,963,157897,92464,896,331,25000000,1986,7.3,19000,11100000,A
97,105,307,59,3903,2009,11387,2684,147,7000000,2002,6.6,357,2062066,A
98,85,2189,779,9920,46377,36144,11301,91,60000000,2003,6.7,880,26288320,A
130,97,2447,5259,410782,3129432,67604,29252,218,15000000,1997,7.1,12000,43022524,B
517,158,127122,5533,1656,146168,330152,20388,632,90000000,2011,7.8,54000,102515793,B
117,100,5916,1374,237884,9446348,19752,12234,61,,2013,6.3,0,750100,A
46,133,1262,55,5300,6717,28247,1154,149,26000000,1985,7.2,0,33200000,B
246,90,3095,68330,154812,514538,114287,5046,137,130000000,2011,6.7,16000,149234747,B
139,98,939,14844,2210,410779,70141,5270,385,10000000,2000,5.9,0,68353550,B
49,115,3977,3367,5768,759867,62037,10493,148,26000000,1990,6.6,0,61490000,B
55,98,18194,10719,9831,5497,71183,3617,183,15000000,1983,7.4,0,61400000,B
175,101,4853,11995,834837,38756,61360,16926,129,20000000,2015,6.6,25000,13650738,A
16,80,2111,3421,6635978,1707,910,2459,11,427000,2012,5.7,0,2833383,A
112,119,37202,3647,2321,16558,39847,2951,242,9000000,1976,6.8,0,25000000,A
210,145,127122,7542,2256,4461,207686,1543,776,50000000,1992,6.4,0,55473600,B
222,105,2263275,7287701,2263283,445813,35137,2327,188,,2009,7.4,10000,14359793,A
181,98,4722,1578716,10232142,3164493,267921,656730,577,26000000,2004,7.2,0,84136909,B
354,129,3547,16966,36966,2256034,336235,13961,782,110000000,2007,7.2,0,134520804,B
43,136,339680,662,209,339688,19832,16805,98,21000000,1982,5.9,0,46700000,B
59,92,176984,1136703,7411700,3375,9509,2848,53,5000000,2016,3.5,11000,11675178,A
231,98,346,25425,62,47012,126746,2287,600,55000000,2005,6.2,0,89706988,B
177,123,2788,10539,13305,86678,396396,34495,1111,29000000,2004,7.9,57000,64286,A
45,88,72289,1525734,3002628,5438,5431,2557,50,24000000,2001,5.3,204,20218,A
299,124,2164,370,6003,24074,189812,14504,370,32000000,2008,7.6,15000,34180954,B
215,120,642335,3730,8282,23822,281842,2811,515,10500000,1982,7.9,34000,434949459,B
28,118,205,16212,2429166,6302130,13995,26907,62,44000000,1996,5.6,353,44834712,B
233,98,30314,30314,3014,58784,136048,2609,700,30000000,2004,7.2,0,32774834,B
101,109,12781,7907,696,172,7584,731,137,900000,1970,6.2,0,9000000,A
157,138,8137,511,884,24073,182757,17423,483,85000000,2006,6.9,19000,63224849,B
61,84,22,370,2096,10590,3413,1407,78,,2001,6.4,29,1028337,A
180,103,1169,2255,166504,2373277,56605,1342,89,7000000,2015,7.3,23000,17474107,A
196,93,232,3867,452,8357,49948,1410,211,5000000,2014,6.1,14000,21197315,A
193,92,281,2167,213014,3319,24391,1751,61,,2012,6.7,0,3094687,A
63,121,8828,190008,564,514536,27675,6910,181,13000000,1998,5.8,0,16574731,A
65,91,574,13746,2860,29164,13485,3299,90,900000,2005,6.4,698,381186,A
80,112,714,34624,5333,4498256,36983,3301,100,40000000,2008,5.9,0,19151864,A
207,96,3186,2682,4452,6746,97938,52138,605,12000000,2002,6.8,0,31597131,B
517,117,939,20398361,49420,31838,313866,5730,549,130000000,2015,7.4,61000,180191634,B
122,121,9615,109452,3834,46376,163492,23602,460,13000000,1993,8,15000,12281500,A
67,84,1024,661222,14758,4718692,5156,4617,21,9000000,2011,5.4,0,11860839,A
200,104,1233,3420,6547,175,8204,3427,98,,2010,6.5,0,977600,A
261,133,59127,1965,11663,5833035,38983,28129,207,70000000,2015,5.4,11000,7097125,A
131,103,66,36280,5715,3039080,54390,3004,398,29000000,1999,6.2,0,50041732,B
107,88,573,2575922,7690945,121467,31649,5227,98,75000000,2009,4.5,2000,219613391,B
99,130,8043,125,12780,7367342,153468,28018,204,18000000,1988,7.3,0,114968774,B
139,101,841,12780,51196218,62725,107817,39269,255,80000000,2013,5.4,14000,133668525,B
200,152,3293,2436,9170,20546,292022,4270,1103,92000000,2001,7.7,10000,108638745,B
25,109,3,419,9093,746,18140,2419,60,10000000,1980,6.1,855,69800000,B
99,95,14461,95347,19148,2256034,18404,14706,150,50000000,1999,5.9,0,27067160,A
208,106,62456,3674,5400,1409,271592,1675,2335,72000000,2002,6.7,0,227965690,B
250,154,396770,771,1266,8450,488537,4228,1076,18500000,1986,8.4,18000,85200000,B
383,102,16623,7674248,1012,38758,375879,16143,402,80000000,2011,6.5,56000,254455986,B
533,100,180,775,553,39313,112899,1062,631,2000000,2014,6.9,45000,14673301,A
232,117,1834,159319,4452,9446352,255257,15590,374,27000000,2008,7,0,87341380,B
30,132,2747581,883,4721,240838,12549,1936,109,30000000,1991,6.6,883,74787599,B
52,89,16712,6508,1434366,102,12339,1752,32,6000000,2007,2.9,256,13235267,A
106,102,2916,3509,448,10624,19686,1440,180,38000000,2001,5.6,689,24044532,A
171,156,349421,4396804,45326,840620,97047,20761,452,55000000,1999,6.8,0,75530832,B
2,107,-1,1207,21403,15362,103,1763,6,700000,1998,6.5,102,10508,A
170,101,2240,625,397,4721,76882,1852,106,25000000,2012,6.5,29000,60443237,B
154,130,627,1558,12847,2670,53053,5101,132,30000000,2008,6.7,0,15709385,A
275,120,970,20398361,123452,381559,97664,5826,232,35000000,2013,5.7,17000,134455175,B
376,107,1471,444,1245,67,114241,1643,258,45000000,2013,6.4,24000,12026670,A
153,88,4605,15524,36682990,92192,50337,34319,177,20000000,2013,3.5,13000,32014289,B
127,83,9235,85170,1031,647674,119590,1645,548,45000000,2001,5.2,0,71277420,B
101,97,138,3791,3868,938573,149222,6223,749,10500000,1999,6.9,0,38201895,B
116,90,151,3122,542,32723,13371,2661,60,15000000,2009,6.4,0,4360548,A
128,116,3977,1525734,3993,759012,39659,12993,189,70000000,2002,5.6,792,30157016,B
99,89,14461,146,292,1107,271794,644,584,8000000,1986,8.1,24000,52287414,B
110,170,174582,12282,1250625,840622,267980,16949,545,54000000,1990,7.6,0,66676062,B
224,128,5126,39969,31152,877949,29282,36337,105,28000000,2013,6.2,11000,3254172,A
12,128,8043,170,3661,2009,13830,3126,61,40000000,1994,6.1,680,24332324,A
212,116,68736,373154,10610,9525,98535,600,734,40000000,2000,5.5,0,89138076,B
77,94,13899,289190,211566,30482783,42737,20348,128,60000000,2005,5.4,781,82569532,B
120,152,2994,476,1130,18589,71919,1802,316,6000000,1961,7.6,0,43650000,B
59,95,405,10466,5040,135,36363,2266,256,30000000,1997,3.7,1000,35927406,B
5,87,2971,4778,232,32906934,1289,2715,18,3000000,2006,7.2,76,252726,A
599,153,6900,11986,157345,576393,451803,28489,1225,230000000,2012,7,56000,262030663,B
38,112,763,899,320,2678852,29591,711,118,17000000,1986,5.9,0,6734844,A
384,125,1734,108707,2787625,18493230,447979,13312,629,75000000,2013,7.3,105000,117698894,B
72,105,1782,59093,684558,89236,13194,3535,59,,2005,5.5,671,36310118,B
283,139,69089,191,0,4527,236000,848,1043,40000000,2006,7.8,14000,50859889,B
161,100,157334,987,1691,1012778,76560,1395,322,60000000,2003,6.3,0,35096190,B
94,101,72,2167,1,5711,22010,504,90,25000000,2007,6.9,0,876671,A
148,110,0,3906,15281,66773,39440,4882,83,38000000,2016,6.1,15000,46813366,B
42,110,2447,9739,160022,14700,14995,2943,87,5000000,1982,7.2,0,14100000,A
219,94,101,1297652,288649,121465,114553,2579,187,175000000,2009,6.5,0,198332128,B
486,126,381556,381560,842152,29007689,696338,39252,1055,140000000,2008,7.9,10000,318298180,B
91,102,2600,1012800,212,3868,22147,2754,156,12000000,2002,6.3,770,75074950,B
121,113,9369,812,5641,6746,83560,49631,619,85000000,1998,7,32000,55350897,B
239,133,4803,2534,160023,1298023,146364,11799,237,35000000,2010,7.4,27000,21129348,A
58,84,16450,3685,71976,10232149,10777,10982,79,11000000,2000,5.1,671,13592872,A
48,99,5013,6367,24642,15342,6921,3337,48,12500000,1996,6.6,344,1227324,A
197,119,231,4092,37825,138835,61680,4315,222,55000000,2010,6.4,19000,39440655,B
196,103,6407,518,2971,4665,44966,1467,411,30000000,2005,5.6,0,25472967,A
143,80,1073131,30271,134954,39202360,16385,4394,100,80000000,2010,4.6,0,100169068,B
55,112,4605,3851,195388,3608,5585,7552,75,,2005,6,997,17378977,A
112,93,12138,61,16127,12975,20176,1452,73,500000,2010,6.8,0,48430,A
66,95,98,1691,4231,5400,1268,2749,23,1500000,2009,6.2,195,17580,A
216,110,474,23296,0,385,57996,146,349,12000000,2012,6.5,15000,70011073,B
219,117,13899,1654,728,16429,98693,1673,401,75000000,2007,6.7,0,118823091,B
96,170,54958,7940,762,1300431,32353,20683,263,60000000,1998,6.5,0,75370763,B
178,117,226,33131,724,5244,27481,3524,113,,2016,6.8,12000,27550735,A
261,105,2712,259,4686,1656,73349,2016,142,3200000,2010,7.2,15000,5776314,A
279,121,2503,55217,5599,64219,186879,13421,791,50000000,2009,6.2,0,79948113,B
129,118,0,3367,15342,2976,14143,3474,102,13000000,2006,7.1,0,1150403,A
64,116,1054,16651985,983,794,52136,475,184,68000000,1997,6.2,0,61355436,B
174,96,19305,5448,5259,4375142,163665,22436,169,38000000,2009,6.5,9000,88915214,B
317,140,627,407,1558,216100,332276,29692,514,25000000,2011,8.2,77000,13651662,A
64,84,9298,875,1382,929,7277,417,181,14000000,2001,3.9,231,3100650,A
287,110,162805,13085,43441,29938,194422,10438,1057,26000000,2004,7.4,7000,58885635,B
8,100,3288,36190,7150,10613,266,4374,8,3000000,2011,5.9,348,73678,A
100,133,2447,645,9210,11648632,383784,12285,331,25000000,1988,8,12000,172825435,B
198,89,232,35732,14847,3138114,57446,140268,369,12000000,2008,6,0,31691811,B
27,93,1251,1251,14562703,11911,5612,955,38,4000000,2001,4.6,842,10097096,A
252,145,642335,57737,1558,11648623,399651,12546,1331,102000000,2002,7.7,0,132014112,B
196,129,58459,5761095,18493225,225874,40862,23031,139,90000000,2016,6.9,15000,64685359,B
56,81,3562,116296,543475,109453,4862,2694,37,1000000,2006,6.9,0,6387,A
158,86,739,12038,458,238637,25332,1862,307,3000000,1986,5.9,0,19472057,A
148,100,3631,3631,10707,4452,35965,2654,144,20000000,2014,4.9,11000,84518155,B
11,93,24,733,127135,2656007,2301,2939,15,,1997,5.3,439,13960203,A
178,102,391903,51315789,514537,707384,130094,46186,471,29000000,2003,6.4,0,55845943,B
121,117,4065909,479822,13305,4065913,26493,20456,159,12500000,2002,7.3,0,21078145,A
175,106,2613,940,2088,1052604,220591,1942,641,36000000,1997,7.8,17000,12339633,A
100,112,146696,14386,632136,463101,63839,14954,238,777000,1973,7.5,0,115000000,B
154,89,117,98,2403,251098,58260,24419,286,500000,2003,7.7,0,5739376,A
18,75,0,3417,276,6561,5600,7394,49,32000000,1997,6.9,643,3562749,A
29,124,52,1774,11548,4690,5427,1660,51,20000000,1998,5.5,0,37672350,B
106,119,21252,17218,21807,21252,61621,15449,219,25000000,1986,7.3,0,109713132,B
90,75,841,3685,1732,12780,40651,13125,209,33000000,2006,5.6,0,57651794,B
6,100,702,11,205061,1088562,75,24,2,3500000,2015,7,121,29233,A
127,100,112472,3906,2431,15806,61321,2968,217,35000000,2005,6.2,0,63939454,B
50,93,76,342,0,12019,7519,1245,39,15000000,2007,5.9,445,20380,A
111,93,1260,6895,2115,39548503,34219,1531,578,12000000,2002,3.3,0,37188667,B
159,116,1200,41866,140,296434,33567,727,206,8000000,2005,7.4,0,22201636,A
115,102,3973,0,0,0,22457,48,69,4000000,2011,8.5,26000,2601847,A
279,120,9279,2026,19660,546792,95367,36062,260,38000000,2011,6.9,33000,58700247,B
201,117,3515,415,59,75501630,338383,11036,611,55000000,2006,8,32000,162586036,B
,103,-1,2245597,0,0,94,85,4,600000,2007,5.6,11,23616,A
120,128,1691878,360,14880,3129435,127503,24006,261,35000000,1991,7.3,0,79100000,B
135,105,3515,31837,45326,4375126,23916,23122,50,35000000,2012,5.7,0,13101142,A
200,113,3312,649159,2787626,3129431,66579,23456,134,56000000,2011,5.7,20000,54540525,B
258,113,3000,1485,191,11576,55441,1136,165,20000000,2010,6.9,0,31146570,B
195,98,1337,6498,1185,2656005,107815,3151,485,18000000,2003,7.1,10000,60057639,B
298,93,1802,1802,357798,1151,62836,696,345,,2015,6.8,20000,123070338,B
21,98,796,189739,5285,8498,4996,1351,62,15000000,1986,5.3,843,1953732,A
10,107,890,54,4197,663,15730,552,31,14000000,1991,6.7,0,34793160,B
41,99,375,8786,93977,10060,8535,3130,113,4000000,2002,7,872,562059,A
27,118,56,256,9804,4282,2302,3384,20,20000000,2015,7,0,2246000,A
26,97,29201,4348,23,5726,1201,1426,14,9000000,2009,6.2,0,883887,A
134,143,742,17218,21807,21252,63330,16007,405,35000000,1979,6.4,0,82300000,B
286,115,396,991,36968493,5895820,177653,15708,279,50000000,2013,6.7,34000,25121291,A
21,89,172,10288,5316,464,4288,5535,21,28000000,1997,5.4,517,8119205,A
202,106,183,21235,3215,101621088,58752,16922,117,90000000,2015,6,21000,27356090,A
2,118,459,4217,3045654,3820,892,2079,21,14000000,1981,5.2,106,800000,A
92,91,12,426,1856,5040,16761,1846,277,70000000,2002,3.6,391,14294842,A
35,128,461357,453,1499,9333,3222,1727,64,,2004,6.7,352,2694071,A
167,153,187955,23,62724,2256034,322395,26029,1171,140000000,1998,6.6,11000,201573391,B
28,95,230,3039119,1297424,4396798,4598,4837,29,7000000,1999,6.1,375,14003141,A
53,93,310826,21382,9534,13902,12007,2393,105,12000000,2002,5.4,507,10198766,A
191,132,1027,6136,83785,101621097,142569,14790,737,70000000,2002,5.8,10000,141204016,B
173,107,900,1802,149443,51196313,246492,12700,685,70000000,2006,6.4,7000,137340146,B
173,99,92350,5149,62725,92350,664719,28994,931,1200000,1992,8.4,19000,2812029,A
93,84,2536,421,206,15895,3507,2016,40,,2008,6,443,140016,A
66,181,1299,52,10871,3838,29839,934,150,9000000,1971,8,0,50000000,B
102,103,1,13965,337,3904,311075,7521,305,18000000,1990,7.5,20000,285761243,B
59,106,28326,17807,2425,11497,34774,3598,162,20000000,1995,6.8,1000,21200000,A
49,97,4411396,210,22745,3567,9541,2603,64,10000000,2011,3.3,0,2331318,A
63,125,3293,2163,926,3490,39306,1748,119,30000000,1989,6.6,0,45645204,B
343,156,3293,5040,17351,5062,211765,3244,546,200000000,2010,6.7,17000,105219735,B
459,85,1056,28,8357,671,296787,3958,2192,25000000,2008,7,0,80034302,B
238,108,201,89940,145424,79674,145974,26002,611,52000000,2008,6.3,10000,143704210,B
84,105,308,9093,2,759868,98199,12344,169,46000000,1997,6.3,0,126805112,B
20,106,86,12,2429167,3129431,17349,24887,42,20000000,1989,6,855,10555348,A
288,98,2992,120340,106416,4375100,485430,20453,492,165000000,2010,8.2,33000,217387997,B
57,133,5036,22226,46379,759013,112175,26388,329,30000000,1994,7.5,11000,66528842,B
73,85,573,890,5134269,5767,74343,4166,98,71500000,1998,5.3,694,144156464,B
108,111,3312,13902,7120,3972865,94049,13645,301,37000000,2001,6.2,0,108244774,B
218,128,25,108186,8811,314350,116994,20965,324,175000000,2013,6.3,35000,38297305,B
226,106,226,183,5755,86679,114762,34351,299,12000000,2007,7.4,19000,5949693,A
294,106,62457,108706,2256038,146168,245152,33645,1344,75000000,2000,7.2,0,94999143,B
357,140,59127,12019,1313872,707386,230931,64599,585,100000000,2009,7,0,97030725,B
389,137,9279,8208474,95112,16512337,166137,81385,383,160000000,2015,6.6,38000,281666058,B
24,95,359,140,342,1667,891,835,26,160000,1964,8.1,363,12438,A
61,111,2974,437,183,14847,18915,2851,87,20000000,2015,6.8,33000,42652003,B
85,103,889581,2898159,251,4498251,37681,4441,151,12000000,2006,5.5,0,28435406,A
72,99,372,238641,6267507,2531474,7909,28987,157,25000000,2002,4.9,261,10719367,A
133,89,131,143657,3129431,6746,37493,74181,108,35000000,2013,5.6,0,21784432,A
4,125,7854,395,1805,2904,22,214,1,2100000,2015,7.2,305,3330,A
321,103,854,884,52187,707386,176598,55175,374,100000000,2010,6,25000,67631157,B
147,95,2848,568833,795551,288633,53884,2737,203,30000000,2006,5.1,1000,22526144,A
27,122,2747581,9549,1750,842152,11453,13716,71,42000000,1996,6.5,0,41252428,B
122,83,57,95347,1052604,15806,45293,2353,71,,2011,6.6,0,1429260,A
72,96,431,10183,2965,16092,7736,2018,100,7000000,1999,6.4,0,7292175,A
185,93,337,152072,412,21429,20837,578,127,10000000,2016,4.8,10000,26583369,A
141,145,1604,19689,1319,5895823,375240,16094,542,960000,1976,8.1,0,117235247,B
248,91,624,123159,35732,6302139,95274,24669,178,35000000,2012,6.5,20000,20275446,A
42,141,1054,5509,4221,463101,69663,14178,133,62000000,1994,6.9,0,122012710,B
133,90,32498,198,0,370,8824,408,108,5000000,2007,6.2,559,65087,A
123,109,21580,50,716954,3262,109894,2740,340,45000000,2005,6.9,0,74484168,B
107,108,-1,547,2971,18493233,24033,11519,152,30000000,2005,7,0,8535575,A
119,107,15354,2588,15806,355259,43903,16651,194,25000000,2005,7.1,5000,11008432,A
170,123,195,238641,109453,204725,100001,5839,289,82000000,2000,5.9,0,34543701,B
40,95,345,256604,114,7411669,9693,1421,33,14000000,2002,5.7,530,25482931,A
75,131,188,3302,30,12404,51314,1520,265,20000000,1978,5.7,0,102922376,B
142,103,94,1150,183,4801,49077,1615,475,17000000,2005,6.3,0,6061759,A
277,92,0,128314,12624,6891,83788,3074,227,40000000,2011,5.9,20000,42575718,B
6,93,3791452,4479,711643,3791445,4167,954,72,600000,2014,5.1,0,35688,A
240,96,2081,15027824,568833,3972870,165333,12071,186,90000000,2011,7,19000,143618384,B
765,165,92350,26016,19660,17097808,955174,40978,1193,100000000,2012,8.5,199000,162804648,B
242,132,98735,8796,855,2,244566,1112,597,66000000,2004,6.8,0,59035104,B
36,97,1862819,383,39655,1417,1048,928,7,1000000,2015,5.5,793,62480,A
210,120,49260,441423,35203,7881,24663,1500,71,30000000,2009,6.7,0,7443007,A
285,139,5895818,7674250,90815,5895825,162130,15111,962,24000000,2006,7.2,0,70269171,B
265,101,648932,4822,7267,2782,139184,1272,243,36000000,2010,6.4,12000,50213619,B
371,94,62456,2073,826071,135,65299,1010,455,5000000,2015,6.2,27000,65069140,B
160,100,266,678,204725,850943,19147,19330,97,7500000,2009,7.1,0,9176553,A
208,175,174582,204725,400566,840622,1155770,28122,2238,6000000,1972,9.2,43000,134821952,B
291,153,2786,162374,867,5085296,188637,1383,815,28000000,2005,7.9,11000,119518352,B
37,117,132,1039288,43442307,13085,6528,6554,32,13000000,2007,6.1,0,49121934,B
186,86,914,823509,927,1498,12983,971,139,17000000,2016,6.8,0,54257433,B
122,101,15354,5549,2927,4954,8143,966,203,30000000,2006,6.8,0,37617947,B
98,103,180460,6264,8275,4921,63855,2987,248,11500000,1989,6.6,0,57469179,B
161,94,301,22773,8752,6286,92850,5085,263,29000000,2005,7.1,0,6301131,A
65,89,78,54,2802,1104,7921,995,97,439000,1933,7.7,439,2300000,A
535,107,3029,1675,78722,31990,399138,26495,731,3300000,2014,8.5,129000,13092000,A
167,100,2357,1964,16212,7212,29649,2295,361,20000000,2004,6.1,0,5005883,A
170,93,48,1106,9605,55121732,196422,28767,444,12000000,2006,7,0,27829874,A
300,107,675,205,68330,31990,92712,24805,294,16000000,2009,5.1,6000,16204793,A
45,68,0,332,5188,574,4180,861,32,20000000,2005,6.4,264,18081626,A
146,97,226,3367,58048,29007694,56654,22577,124,12000000,2007,7,0,3950294,A
37,91,4104,3983,174571,183690,5794,4551,69,12000000,2001,5.3,371,17292381,A
313,136,1415,342,7106959,314351,1217752,18563,3646,63000000,1999,8.7,25000,171383253,B
177,103,1118,15982,294488,38759,47574,18639,209,15000000,2008,6.1,0,73548,A
173,108,5485,168,7608,4324,37714,1981,204,2000000,2007,7.1,0,19067631,A
221,115,1461477,5054,10306,706550,97697,13159,185,29000000,2015,6.5,40000,183436380,B
224,85,68736,14727,606,322,94108,1090,673,26000000,2005,6.5,0,57859105,B
56,175,14602,101,12549,3957,40277,669,210,26000000,1977,7.4,0,50800000,B
120,94,335,299,3397,193811,42389,42,183,,2008,7.9,37000,4417124,A
131,80,842,479822,4751,5767,18035,3010,177,300000,2003,7.1,0,2360184,A
118,120,1366,1286,175,45723312,48806,24300,263,40000000,2006,7.3,11000,81593527,B
59,119,1691877,149,678,11648631,57831,11895,115,13800000,1986,7,0,52293982,B
45,96,207,57134,3298,14700,87739,3113,133,4500000,1984,6.7,0,81200000,B
263,123,2263278,3986514,1397,2263281,66610,1633,429,9000000,2007,8,0,24530513,A
148,128,10471,35203,32679,2256034,299258,14274,346,90000000,1995,7.6,0,100012500,B
84,100,1897,1800,25357,20546,26413,4182,77,85000000,2000,4.8,372,66941559,B
239,108,6131,4823,4689,24443,348232,14161,806,75000000,2004,7.8,0,176049130,B
